Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
Afghanistan,2000,0.0252730032297826,3521418059.92345,0.3023556482319433,0.0004228278870357,0.3103869700946268,0.35946787521167556,46.7098945514103,0.1453326689064283,0.7125625975984062,10.565,35.109,55.694,69.011,33.549,7.86,9.956,7.578,7.38,14.091,6.141,10.483,7.463,7.935,14.022,9.507,10.235,-2.35799044700136,0.0384256662141407,0.0048276006173403,34.14181818181818,56.555,53.463,0.0,1.21217597601851,5.3122727272727275,7.935,22.078,80009.0,97458.11605263158,5593.225,35.0,76.0,36.0,2800315.0,7406816.82,201356.1,15657474.0,0.0111631321696287,10035682.0,10094646.0,4436282.0,5.0,0.0067156585641605,0.0,0.0074522671978399,2582228.0,2.352719744024092e-07,715539.0,0.1678299866622047,0.23668379761378666,0.0010626632009590722,1.2690785829747135
Afghanistan,2001,0.0252730032297826,2813571753.87253,0.3023556482319433,0.0,0.3103869700946268,0.35946787521167556,46.7098945514103,0.1438537832146473,0.7110817941952505,10.465,35.109,55.608,69.011,33.464,7.86,9.956,7.578,7.38,14.091,6.141,10.508,7.484,7.953,14.054,9.529,10.254,-2.35799044700136,0.0384256662141407,0.0241685679088889,34.14181818181818,57.089,53.941,0.0171206225680935,0.762004896898895,5.3122727272727275,7.953,22.169,70986.11428571428,88741.79539473685,5692.111111111111,35.0,76.0,36.0,2484514.0,6744376.45,204916.0,16318324.0,0.0112690128462182,10104514.0,10179792.0,4648139.0,5.0,0.0054833239118145,5.4241848128249426e-05,0.0005899671608852,204695.0,4.705439488048185e-08,2837.0,0.1678299866622047,0.24594470763197873,0.0,0.5437065652750359
Afghanistan,2002,0.0252730032297826,3825701438.99963,0.7247345027196492,0.0004697876267306,0.3103869700946268,0.35946787521167556,46.7098945514103,0.1432590139690398,0.7096279144903341,10.432,35.109,55.558,69.011,33.43,7.86,9.956,7.578,7.38,14.091,6.141,10.483,7.463,7.93,14.029,9.512,10.234,-2.35799044700136,0.0384256662141407,1.30694987042884,34.14181818181818,57.442,54.986,0.0412789714092369,5.25202958527833,5.3122727272727275,7.93,22.261,75059.37142857142,125620.09249999998,5719.302777777778,35.0,76.0,36.0,2627078.0,9547127.03,205894.9,17086910.0,0.0120211452196456,10640919.0,10737198.0,4893013.0,16.0,0.0461616732617297,0.0037725205373197,0.0008723721825864,313670.0,0.0,6538.0,0.1678299866622047,0.37396862339736636,0.0011806837687372185,4.226081539808044
Afghanistan,2003,0.0252730032297826,4520946818.54581,0.5051963825178325,0.0007022698243184,0.3103869700946268,0.35946787521167556,46.7098945514103,0.1434036875693227,0.7081740347854182,10.458,35.109,55.543,69.011,33.443,7.86,9.956,7.578,7.38,14.091,6.141,10.427,7.414,7.88,13.964,9.47,10.189,-2.35799044700136,0.0384256662141407,1.27849325196424,34.14181818181818,58.472,55.849,0.0732870918626289,6.14519400188515,5.3122727272727275,7.88,22.353,96878.6,133275.83157894737,5649.063888888889,35.0,76.0,36.0,3390751.0,10128963.2,203366.3,17909063.0,0.0129528319120261,11306364.0,11426685.0,5155788.0,9.0,0.0015488976823063,1.0848369625649885e-05,1.4429917106157932e-06,4754.0,0.0,0.0,0.1678299866622047,0.33398227484893545,0.0017649647110057976,0.12051947672666545
Afghanistan,2004,0.0252730032297826,5224896718.67782,0.4228111310839283,0.0009694837756154,0.3103869700946268,0.35946787521167556,46.7098945514103,0.1440627561928338,0.7049162672984759,10.535,35.109,55.529,69.011,33.479,7.86,9.956,7.578,7.38,14.091,6.141,10.447,7.432,7.899,13.964,9.478,10.2,-2.35799044700136,0.0384256662141407,3.577104200584,34.14181818181818,59.073,56.519,0.0949077990187785,3.57583485398158,5.3122727272727275,7.899,22.5,86743.97142857143,121367.4119736842,5813.883333333333,35.0,76.0,36.0,3036039.0,9223923.31,209299.8,18692107.0,0.0135219147627134,11709120.0,11851533.0,5426872.0,3.0,0.0002035048049745,0.0001084836962564,8.080753579448441e-06,5540.0,0.0,18.0,0.1678299866622047,0.3139636878368436,0.0024365344951487638,0.023668658748990438
Afghanistan,2005,0.0252730032297826,6203256538.70967,0.5318220494116322,0.0013479143066725,0.3103869700946268,0.35946787521167556,46.7098945514103,0.1454934173511871,0.7021162026816001,10.67,35.109,55.567,69.011,33.569,7.86,9.956,7.578,7.38,14.091,6.141,10.428,7.416,7.885,13.918,9.456,10.181,-2.35799044700136,0.0384256662141407,4.36867310434287,34.14181818181818,59.588,56.88,0.1096937912366773,3.51921696042587,5.3122727272727275,7.885,22.703,99192.77142857145,150167.69894736842,5620.144444444445,35.0,76.0,36.0,3471747.0,11412745.12,202325.2,19378962.0,0.0141022114208682,12119909.0,12284657.0,5691836.0,12.0,0.0064443188241944,0.0001193320658821,0.000109381657648,44720.0,2.376246941464333e-05,1856.0,0.1678299866622047,0.3518300333139798,0.0033876169847477195,0.47484185107159704
Afghanistan,2006,0.0252730032297826,6971758282.29351,0.4666048151615367,0.0015817654248726,0.3103869700946268,0.26623223263358137,46.7098945514103,0.1475509974440997,0.6979968768510043,10.862,35.109,55.606,69.011,33.684,7.86,9.956,7.578,7.38,14.091,6.141,10.456,7.441,7.914,13.91,9.464,10.197,-2.35799044700136,0.0384256662141407,3.41377297323201,34.14181818181818,60.123,56.974,0.1200473693114532,4.09270201656348,5.3122727272727275,7.914,22.907,97660.77142857145,136746.04210526316,5557.9944444444445,35.0,76.0,36.0,3418127.0,10392699.2,200087.8,19961972.0,0.0148032648600242,12618615.0,12805479.0,5931478.0,13.0,0.0043188241944601,0.0005017370951863,0.0064227993937022,2233910.0,0.0,74323.0,0.1678299866622047,0.3311045620794328,0.0051919226087113746,0.7594676797298412
Afghanistan,2007,0.0252730032297826,9747886187.39393,0.5606596504087205,0.0027724176639749,0.3103869700946268,0.2961851630880564,46.7098945514103,0.1509267147840344,0.6957622098971512,11.149,35.109,55.722,69.011,33.883,7.86,9.956,7.578,7.38,14.091,6.141,10.337,7.341,7.817,13.746,9.362,10.098,-2.35799044700136,0.0824431294130663,1.93570171391636,34.14181818181818,60.804,57.122,0.1336829639654881,1.8925975396006,5.3122727272727275,7.817,23.113,98963.34285714284,155234.38513157895,5706.825000000001,35.0,76.0,36.0,3463717.0,11797813.27,205445.7,20464923.0,0.0151372847697447,12853489.0,13056362.0,6151869.0,7.0,0.0033465234595816,5.4241848128249426e-05,7.721448643505109e-05,30255.0,0.0,0.0,0.1678299866622047,0.3708504899319255,0.00732224822242637,0.2297472829349844
Afghanistan,2008,0.0252730032297826,10109297047.5432,0.4506965255420906,0.0028367343356052,0.3103869700946268,0.5764146447202235,46.7098945514103,0.1546882283913903,0.6893005223197457,11.478,35.109,55.755,69.011,34.062,7.86,9.956,7.578,7.38,14.091,6.141,10.397,7.393,7.878,13.749,9.384,10.135,-2.35799044700136,0.0872573845570544,0.45536044478174,34.14181818181818,61.428,57.984,0.1591270512603619,2.18654618162979,5.3122727272727275,7.878,23.32,90067.45714285714,129646.33947368422,5885.930555555556,35.0,76.0,36.0,3152361.0,9853121.8,211893.5,20929119.0,0.0155311364071662,13131734.0,13350888.0,6364912.0,4.0,0.0150819672131147,0.000493600817967,0.0013062018684162,452964.0,0.0,3417.0,0.1678299866622047,0.3357452328452414,0.004274295037564397,1.0868929718972211
Afghanistan,2009,0.0252730032297826,12416152732.0567,0.6446669060679643,0.0036575524487195,0.3103869700946268,0.05144409074101989,46.7098945514103,0.1593820829783472,0.6860158311345645,11.869,29.90025,55.865,67.0655,34.313,7.86,9.956,7.578,7.38,14.091,6.141,10.243,7.264,7.754,13.539,9.252,10.008,2.23601941932175,0.0795211602220219,0.45188914562189,34.14181818181818,61.791,58.681,0.1773980713923193,3.64638090813246,5.3122727272727275,7.754,23.528,104261.25714285714,168455.4947368421,7010.525,35.0,76.0,36.0,3649144.0,12802617.6,252378.9,21415593.0,0.0162074016107697,13612943.0,13853157.0,6588738.0,5.0,0.0011418880723572,0.0002332399469514,0.0001804345694788,65857.0,9.410878976096369e-05,0.0,0.1678299866622047,0.41426015018466184,0.02792744254206107,0.10177878227377071
Afghanistan,2010,0.0252730032297826,15856668555.8336,0.5666137604087493,0.0049248138871436,0.3103869700946268,0.19346491168414903,46.7098945514103,0.1640277130318764,0.6799041516342683,12.263,24.6915,55.897,65.12,34.527,7.86,9.956,7.578,7.38,14.091,6.141,10.23,7.255,7.753,13.469,9.222,9.99,-3.64331388234628,0.04856574880154,1.20311798981139,34.14181818181818,62.283,59.097,0.1927592623921503,2.93468670173474,5.3122727272727275,7.753,23.737,98086.05714285714,157948.3725,6216.022222222222,35.0,76.0,36.0,3433012.0,12004076.31,223776.8,21966187.0,0.016769872248273,14011779.0,14272309.0,6836980.0,5.0,0.0039570378745053,0.0005424184812824,0.0001298692539554,46200.0,0.0,3766.0,0.1678299866622047,0.3917361981470936,0.020347808535713437,0.2760336815647623
Afghanistan,2011,0.0252730032297826,17805098206.3141,0.4118411435064079,0.005462604583858,0.3103869700946268,0.34553257606490123,46.7098945514103,0.1685608191740744,0.673334769263906,12.645,19.482750000000003,55.896,63.174499999999995,34.719,7.86,9.956,7.578,7.38,14.091,6.141,10.253,7.276,7.784,13.441,9.22,10.003,-12.6195382087159,0.0396379784656601,0.293025179616803,34.14181818181818,62.852,59.625,0.2113009643038403,3.69150308391849,5.3122727272727275,7.784,23.948,92760.91428571429,137792.9677631579,6120.325000000001,35.0,76.0,36.0,3246632.0,10472265.55,220331.7,22594126.0,0.0175012445002112,14532542.0,14815165.0,7114473.0,4.0,0.0009383832673827,0.0003118906267374,0.0050591289374189,1762815.0,0.0006681724073028,0.0,0.1678299866622047,0.3450312112406787,0.014182263772089048,0.3986674531233751
Afghanistan,2012,0.0252730032297826,19907329777.5872,0.5487315663445904,0.0059846290388979,0.3103869700946268,0.26080739662413543,46.7098945514103,0.1728849523380861,0.6663615314199556,13.01,14.274,55.868,61.229,34.89,7.86,9.956,7.578,7.38,14.091,6.141,10.325,7.338,7.856,13.465,9.255,10.054,-25.8706814974751,0.0327344508433444,0.285440893554571,34.14181818181818,63.344,60.099,0.2277110472001351,4.04786256315645,5.3122727272727275,7.856,24.16,102162.28571428572,166748.97026315788,6185.394444444445,35.0,76.0,36.0,3575680.0,12672921.74,222674.2,23280663.0,0.0183348715759809,15127147.0,15432887.0,7416295.0,11.0,0.0042962125494629,0.0011878964740086,0.000148221222531,54812.0,0.0,0.0,0.1678299866622047,0.3964664015885852,0.02038758256428274,0.3071754850955969
Afghanistan,2013,0.0252730032297826,20146416757.5987,0.4693073376005822,0.0058173612005852,0.3103869700946268,0.27572970345374814,46.7098945514103,0.1861788487196386,0.6440148618814279,13.819,19.901,55.211,61.2785,34.957,7.86,9.956,7.578,7.38,14.091,6.141,10.372,7.384,7.93,13.465,9.269,10.112,-25.290058564309,0.0319227641093996,0.239801184405551,34.14181818181818,63.814,60.534,0.2430384029774996,3.41822667584596,5.3122727272727275,7.93,24.373,102866.77142857145,169520.01578947366,6324.802777777778,35.0,76.0,36.0,3600337.0,12883521.2,227692.9,23997856.0,0.0190655912706903,15647752.0,15974952.0,7733832.0,6.0,0.0017524024872809,0.0003878292141169,6.200535380516062e-05,21628.0,0.0,0.0,0.1678299866622047,0.374906994705662,0.018908810769022625,0.11550240018981793
Afghanistan,2014,0.0252730032297826,20497128555.6972,0.4373645683603777,0.0056769154240907,0.3103869700946268,0.23288859891660443,46.7098945514103,0.200292562169461,0.6226912928759893,14.676,25.528,54.566,61.328,35.055,7.86,9.956,7.578,7.38,14.091,6.141,10.317,7.342,7.915,13.368,9.21,10.094,-15.7724198274304,0.0286328948396801,0.209664794672203,34.14181818181818,64.009,60.495,0.2454745389950936,3.63251884652008,5.3122727272727275,7.915,24.587,109505.91428571429,188463.12233766232,6194.538888888888,35.0,77.0,36.0,3832707.0,14511660.42,223003.4,24703798.0,0.0198699894211465,16221843.0,16570680.0,8054222.0,3.0,0.0065008479366873,0.0003661324748656,0.0004040953986408,142055.0,1.4116318464144551e-05,0.0,0.1678299866622047,0.36132453995840147,0.021707178386655628,0.36662452856549854
Afghanistan,2015,0.0252730032297826,19134221644.7325,0.4232242331017123,0.0049825722156997,0.3103869700946268,0.14859420091093337,46.7098945514103,0.2108055104566863,0.5782941144795648,15.065,22.218333333333337,52.478,57.23066666666667,34.184,10.393333333333334,16.800333333333334,9.028,9.014333333333331,17.401666666666667,7.713333333333334,11.611,8.401,9.052,16.05,11.537,12.55,-21.9126573355151,0.0364377952784595,0.88400046336123,34.14181818181818,64.178,60.363,0.2458128912197597,3.11995924146907,5.3122727272727275,9.052,24.803,92082.38888888888,171074.4946153846,5268.562162162162,36.0,78.0,37.0,3314966.0,13343810.58,194936.8,25368923.0,0.0205845987224813,16732243.999999998,17099520.0,8367571.0,7.0,0.0050423968343697,0.1577732636506391,7.66950094192294e-05,129849.0,1.4116318464144551e-05,0.0,0.1678299866622047,0.3519694330079714,0.02692801996569155,7.91361349305735
Afghanistan,2016,0.0252730032297826,18116572395.0772,0.4322088913458451,0.0044749626795621,0.3103869700946268,0.22830548424206384,46.7098945514103,0.2216721053223809,0.5349738840127078,15.447,18.908666666666665,50.436,53.13333333333333,33.333,12.926666666666668,23.644666666666662,10.478000000000002,10.648666666666667,20.712333333333333,9.285666666666668,12.834,9.399,10.133,18.633,13.803,14.947,-14.9501951919169,0.0407568300730858,0.516606084523093,34.14181818181818,64.64,60.661,0.2585349348671966,2.53571991833963,5.3122727272727275,10.133,25.02,95175.8108108108,181452.59139240504,4561.0921052631575,37.0,79.0,38.0,3521505.0,14334754.72,173321.5,25985093.0,0.0211820413390122,17159297.0,17541316.0,8670939.0,4.0,0.0009496890898812,0.0,0.0,0.0,0.0,0.0,0.1678299866622047,0.35588076241525474,0.01663163442014487,0.04483251836610378
Afghanistan,2017,0.0252730032297826,18753456497.8159,0.4365034160400424,0.0045145040372441,0.3103869700946268,0.23765894390915435,46.7098945514103,0.2328119725441656,0.4924882881912658,15.817,15.599,48.435,49.036,32.489,15.46,30.489,11.928,12.283,24.023,10.858,14.018,10.363,11.184,21.157,16.031,17.31,-18.9559612272258,0.0431677056360531,0.274796791572807,34.14181818181818,65.606,59.388,0.2504144814752158,2.80833730805469,5.3122727272727275,11.184,25.25,81687.1081081081,167952.32341772152,5575.421052631579,37.0,79.0,38.0,3022423.0,13268233.55,211866.0,26558609.0,0.0218616380913758,17649936.0,18038999.0,8971472.0,5.0,0.0025551158846806,0.0001220441582885,2.7546711755655492e-05,11240.0,0.0,0.0,0.1678299866622047,0.3485646779961065,0.016075710652263816,0.1237136498999033
Afghanistan,2018,0.0252730032297826,18053222687.4126,0.4203135294600476,0.0041160906605946,0.3103869700946268,0.16894001036153058,46.7098945514103,0.210580462634024,0.44679877227936,15.49,14.761666666666668,49.644,47.64033333333333,32.94,15.101333333333336,29.574333333333335,12.022333333333334,11.889666666666669,22.631333333333338,10.563333333333334,14.783,10.198,11.196,20.534,15.073,16.394,-21.5852741164653,0.0440172890642297,0.661572217787196,34.14181818181818,65.942,59.175,0.2516663847064793,2.91080959861384,5.3122727272727275,11.196,25.495,67180.64864864865,155301.63886075947,5916.168421052632,37.0,79.0,38.0,2485684.0,12268829.47,224814.4,27099874.0,0.0225864675803723,18178417.0,18564622.0,9273302.0,5.0,0.0012775579423403,0.0,0.0389723201203113,13504000.0,0.0,0.0,0.1678299866622047,0.31343157150974715,0.019328153313083327,1.781956207327434
Afghanistan,2019,0.0252730032297826,18799444490.1128,0.4505479242778085,0.0041775498589192,0.3103869700946268,0.19542127839671414,46.7098945514103,0.1877381086337989,0.4020785095040655,15.019,13.924333333333331,50.912,46.24466666666667,33.351,14.742666666666668,28.659666666666663,12.116666666666667,11.496333333333332,21.239666666666665,10.268666666666666,15.549,10.031,11.185,19.96,14.142,15.496,-20.1704643881064,0.0394576410353799,0.124495985291258,34.14181818181818,66.144,59.91,0.2685163254948404,2.98438913621969,5.3122727272727275,11.185,25.754,89921.62162162163,186565.14911392407,6086.510526315789,37.0,79.0,38.0,3327100.0,14738646.78,231287.4,27626382.0,0.0233518518852144,18736474.0,19119647.0,9582625.0,7.0,0.0023855285472018,4.610557090901201e-05,0.0003554088583246,130942.0,0.0,0.0,0.1678299866622047,0.3366203842444305,0.01778589616779466,0.1193448658919469
Afghanistan,2020,0.0252730032297826,19955929052.1496,0.3809950345827144,0.0043431196206839,0.3103869700946268,0.24754759608012805,46.7098945514103,0.1596232056454853,0.3303268536966237,12.927,13.087,43.476,44.849,28.528,14.384,27.745,12.211,11.103,19.848,9.974,16.778,10.456,11.71,21.237,14.449,16.053,-15.7183027911684,0.0471662154678288,0.0649939571808755,34.14181818181818,64.656,58.455,0.2182033496870241,3.15360920291972,5.3122727272727275,11.71,26.026,102071.48648648648,198541.34822784812,6188.594736842106,37.0,79.0,38.0,3776645.0,15684766.510000002,235166.6,28150604.0,0.0241858447781029,19343528.0,19725450.0,9904337.0,7.0,0.0037083097795364,0.0006807351940095,0.0001239270140911,51817.0,0.0,0.0,0.1678299866622047,0.27947501958345056,0.014736685943513144,0.18658787572501948
Afghanistan,2021,0.0703365116168841,14259995441.0759,0.1767828694848066,0.0025421542922677,0.3192965307262944,0.24014323679589475,51.4117163747271,0.1350608432863411,0.3350385008884819,11.55,17.946,43.734,55.955,27.984,9.781,20.211,8.412,6.754,10.563,6.258,16.945,10.911,11.994,21.372,15.033,16.395,-15.7183027911684,0.1107779339145555,0.144466946606861,34.14181818181818,64.079,57.052,0.1831162239891726,2.35609779179185,5.3122727272727275,11.994,26.314,85451.83783783784,190831.25734177217,6162.615789473684,37.0,79.0,38.0,3161718.0,15075669.33,234179.4,28674023.0,0.0248263224780495,19813956.0,20186456.0,10239684.0,4.0,0.0044771057094403,8.949904941161155e-05,0.0318468270532905,11035033.0,0.0,0.0,0.19481652117158924,0.18015428880576484,0.007244211122714329,1.466667694204097
Afghanistan,2022,0.1167394436451154,14497243872.1337,0.3378034443768674,0.0025510830657613,0.518333863175057,0.37567417349211607,72.8854696086536,0.0,0.3627968337730869,4.354,17.946,58.881,55.955,32.204,9.781,20.211,8.412,6.754,10.563,6.258,26.742,13.168,14.1,30.061,16.289,17.365,-15.7183027911684,0.1012417129523672,0.144466946606861,34.14181818181818,67.236,63.941,0.3590593808154292,1.43570437048699,5.3122727272727275,14.1,26.616,79358.05263157895,185343.872125,6209.805128205128,38.0,80.0,39.0,3015606.0,14827509.77,242182.4,29191512.0,0.025224066079554,20103167.0,20475675.0,10587583.0,8.0,0.0150932730356133,0.0089824500500381,0.0017708451992345,635414.0,0.0,0.0,0.3175366534100862,0.28432168824218945,0.005349114569585,1.0246382785825745
Afghanistan,2023,0.0991884247859491,17152234636.8715,0.4322825182040242,0.0032105432595269,0.475257283956843,0.08567008194884279,67.5846651516385,9.644906685527672e-05,0.364923805933983,4.387,17.946,59.113,55.955,32.362,9.781,20.211,8.412,6.754,10.563,6.258,26.57,13.066,13.991,29.927,16.219,17.291,-15.7183027911684,0.0779505861969288,0.144466946606861,34.14181818181818,67.536,64.467,0.3732025038064623,2.13559384981397,5.3122727272727275,13.991,26.933,82710.92105263157,230124.09984375,6146.5205128205125,38.0,64.0,39.0,3143015.0,14727942.39,239714.3,29701149.0,0.0258263709006839,20530683.0,20924078.0,10948055.0,6.0,0.0303900508762012,0.0257892866925761,0.001993536337967,700274.0,0.0,0.0,0.28722285437139605,0.31313992289655107,0.019621748732365978,2.252373039843707
Afghanistan,2024,0.0991884247859491,17152234636.8715,0.4322825182040242,0.0032105432595269,0.475257283956843,0.054761319362679084,67.5846651516385,0.000257197511614,0.3691508265575358,4.534,17.946,59.048,55.955,32.419,9.781,20.211,8.412,6.754,10.563,6.258,25.636,12.394,13.295,26.999,15.82,16.691,-15.7183027911684,0.0779505861969288,0.144466946606861,34.14181818181818,67.536,64.467,0.3732025038064623,2.83657317243522,5.3122727272727275,13.295,27.265,82710.92105263157,230124.09984375,6146.5205128205125,0.0,0.0,0.0,0.0,0.0,0.0,29701149.0,0.0258263709006839,20530683.0,20924078.0,10948055.0,9.0,0.022871678914641,0.1207260813790447,0.0018289919932055,681414.0,0.0,0.0,0.28722285437139605,0.31771267589443053,0.02419164320145856,5.630722261515218
Argentina,2000,0.0317723274719113,284203750000.0,0.3983435613523992,0.0875242629233323,0.0289630597576445,0.22185350144201815,22.6224447777343,0.6189618865437476,0.4523719778148727,25.983,26.014,37.6,40.883,31.895,13.78,14.5,12.99,22.04,19.64,23.31,16.356,14.029,15.0,35.209,30.295,32.348,-3.15992237703676,0.3046494143439978,3.66579059535379,51.0,77.288,70.498,0.6396548807308409,1.13312807570195,7.3,15.0,89.142,342899.2162162162,996824.2315151516,9613.361333333332,74.0,132.0,75.0,25374542.0,131580798.56,721002.1,4023693.0,0.0229103016837393,18870186.0,18343798.0,33033759.0,7.0,0.0004183154324477,0.0001084836962564,8.744529766331706e-05,38570.0,0.0014116318464144,0.0,0.030367693614777896,0.5243022443891279,0.16623667991655414,0.0884225741839727
Argentina,2001,0.0385827914893324,268696750000.0,0.358142015758187,0.0817400571150655,0.01340590145999,0.22185350144201815,21.8522554515453,0.6014242312205629,0.3721124333638468,25.254,26.014,34.24,40.883,29.828,13.78,14.5,12.99,22.04,19.64,23.31,17.191,17.411,17.32,36.754,37.235,37.036,-1.40694788500181,0.3326322240172222,0.806164134759348,53.3,77.642,70.637,0.647910675012688,1.09794672757946,10.7,17.32,89.329,344208.86486486485,1017731.8370454548,9828.501333333334,74.0,132.0,75.0,25471456.0,134340602.49,737137.6,3998739.0,0.023192806704201,19076996.0,18547830.0,33472769.999999996,6.0,0.0003957037874505,0.0004068138609618,0.0007353485757298,256950.0,0.0035996612083568,0.0,0.0259943464746612,0.4970414815061031,0.14741571504235065,0.2215042790525783
Argentina,2002,0.2316875741305415,97724004251.8602,0.2861131676628356,0.0283758485485392,0.0487580208207567,0.22185350144201815,41.7527243585642,0.5639537687472873,0.2925529050670401,23.794,26.014,32.2,40.883,28.074,13.78,14.5,12.99,22.04,19.64,23.31,18.823,20.122,19.59,39.84,42.427,41.378,8.97078467784247,1.0,2.19895819502207,53.8,77.911,70.704,0.6532566401624091,1.06941318335345,17.1,19.59,89.51,354625.5,1013040.3573484848,9591.638666666668,74.0,132.0,75.0,26242287.0,133721327.17,719372.9,3974741.0,0.0234709679901907,19281383.0,18747966.0,33914629.0,4.0,7.91407574901074e-05,7.322649497313672e-05,3.376600602840956e-05,11927.0,0.0,0.0,0.14022279747564909,0.45581792819571026,0.02322359046437228,0.00793002353145001
Argentina,2003,0.2035134662552712,127586973492.177,0.5052492797830055,0.0371393323395762,0.0640966378099271,0.22185350144201815,40.6447480311085,0.5871979938594094,0.4346561843734855,24.725,26.014,38.842,40.883,31.914,11.68,13.69,9.43,17.29,20.97,15.32,17.577,13.806,15.36,37.729,29.607,32.933,6.37990680177011,0.8261418874634103,1.29481086883944,51.0,77.808,70.796,0.6530874640500763,1.0331399769648,8.2,15.36,89.686,358094.8783783784,1061508.4002272729,9799.366666666669,74.0,132.0,75.0,26499021.0,140119108.82999998,734952.5,3951197.0,0.0237425342536503,19480492.0,18943790.0,34358182.0,4.0,0.0004409270774448,0.0,0.0004152930143152,163900.0,0.0054028326745718,2636.0,0.13380505203259915,0.5559931676039631,0.03543841632733685,0.2636108297723007
Argentina,2004,0.1795721681132782,164657930452.787,0.5073875242039613,0.0478960779996906,0.0884253815533047,0.22185350144201815,40.692646108947,0.6153289716921988,0.4910344084863494,26.092,26.014,40.254,40.883,33.307,5.732,6.749,4.411,14.753,18.146,12.736,15.823,11.893,13.522,34.538,26.021,29.544,1.95058324319273,0.70312268894306,2.5050175164097,48.5,78.177,71.5,0.6721705295212312,1.01407652046238,6.0,13.522,89.86,371790.47297297296,1064151.68,9881.213333333331,74.0,132.0,75.0,27512495.0,140468021.76,741091.0,3927028.0,0.024011832038398,19676038.0,19139877.0,34801668.0,3.0,0.0001130582249858,1.8984646844887295e-05,1.8181695553758993e-05,6307.0,0.0,0.0,0.13399877483329145,0.5775142946445524,0.051780820648940476,0.0062560120832156705
Argentina,2005,0.1726570149302129,198737095012.282,0.5054116381397268,0.0575333014081842,0.0936806606380279,0.22185350144201815,40.5512709706238,0.6211962899258949,0.528323730547628,25.623,25.525,40.871,41.383,33.395,5.02,5.655,4.214,13.131,15.881,11.553,13.596,10.053,11.506,30.653,23.239,26.207,2.65363142179073,0.4363186098510417,2.64935441452167,47.8,78.632,71.767,0.6843512096092028,1.02745772191722,4.4,11.506,90.031,385557.97297297296,1226857.1468421053,10167.762666666666,74.0,133.0,75.0,28531290.0,163172000.53,762582.2,3902354.0,0.0242874828012663,19874796.0,19341994.0,35243134.0,1.0,0.0001243640474844,0.0001410288051334,0.0,252.0,0.0,0.0,0.1331688377841204,0.5881121039714882,0.08741363088375509,0.01092669537201243
Argentina,2006,0.1701382007773931,232557260817.308,0.4964768577979446,0.066891486270872,0.0948380796704356,0.22185350144201815,40.4334798719151,0.6394090887170666,0.5585051962737599,27.218,27.136,41.858,42.354,34.685,3.767,4.392,2.903,11.366,14.608,9.525,12.429,8.422,10.078,29.203,19.944,23.777,2.79449564264943,0.2956736727086005,2.38106854489628,46.4,78.437,72.021,0.6859753002875992,1.02824760534561,3.5,10.078,90.2,382373.0675675676,1206972.6086466163,10115.456,74.0,133.0,75.0,28295607.0,160527356.95,758659.2,3876846.0,0.0245661955634387,20074296.0,19547820.0,35682044.0,1.0,0.0,0.0,1.2986925395542138e-05,4500.0,0.0,0.0,0.13248814022391436,0.5937966067309546,0.12925187383403064,0.0005286287302108463
